id,adis_visita_id,adis_especies_dispersante_id,numero,observaciones,distancia,desplazamiento,created_at,updated_at,the_geom,accuracy
16225,656,23,1,,1150,15,2012-11-12 13:47:20.995349,2012-11-12 13:47:20.995349,,
16226,656,56,1,,435,5,2012-11-12 13:47:21.001234,2012-11-12 13:47:21.001234,,
16227,656,7,1,,230,35,2012-11-12 13:47:21.005173,2012-11-12 13:47:21.005173,,
16228,656,21,1,,870,15,2012-11-12 13:47:21.011228,2012-11-12 13:47:21.011228,,
16229,656,61,1,,540,35,2012-11-12 13:47:21.015656,2012-11-12 13:47:21.015656,,
16230,656,3,1,,1340,35,2012-11-12 13:47:21.021119,2012-11-12 13:47:21.021119,,
16231,656,4,1,,1090,45,2012-11-12 13:47:21.025125,2012-11-12 13:47:21.025125,,
16232,656,56,2,,760,25,2012-11-12 13:47:21.031255,2012-11-12 13:47:21.031255,,
16233,656,61,1,,900,25,2012-11-12 13:47:21.043153,2012-11-12 13:47:21.043153,,
16234,656,28,1,,1,15,2012-11-12 13:47:21.049085,2012-11-12 13:47:21.049085,,
16235,656,9,1,,1090,45,2012-11-12 13:47:21.053104,2012-11-12 13:47:21.053104,,
16236,656,61,1,,650,15,2012-11-12 13:47:21.057072,2012-11-12 13:47:21.057072,,
16237,656,53,1,,900,25,2012-11-12 13:47:21.060114,2012-11-12 13:47:21.060114,,
16238,656,7,1,,150,25,2012-11-12 13:47:21.073063,2012-11-12 13:47:21.073063,,
16239,656,61,1,,1090,45,2012-11-12 13:47:21.077047,2012-11-12 13:47:21.077047,,
16240,656,3,1,,900,25,2012-11-12 13:47:21.080082,2012-11-12 13:47:21.080082,,
16241,656,64,2,,490,15,2012-11-12 13:47:21.084578,2012-11-12 13:47:21.084578,,
16242,656,4,1,,1340,35,2012-11-12 13:47:21.089017,2012-11-12 13:47:21.089017,,
16243,657,7,1,,1400,15,2012-11-12 13:54:20.645202,2012-11-12 13:54:20.645202,,
16244,657,60,1,,1260,15,2012-11-12 13:54:20.651168,2012-11-12 13:54:20.651168,,
16245,657,61,1,,730,25,2012-11-12 13:54:20.656635,2012-11-12 13:54:20.656635,,
16246,657,28,2,,960,5,2012-11-12 13:54:20.661076,2012-11-12 13:54:20.661076,,
16247,657,3,2,,200,25,2012-11-12 13:54:20.66506,2012-11-12 13:54:20.66506,,
16248,657,3,1,,1320,5,2012-11-12 13:54:20.669023,2012-11-12 13:54:20.669023,,
16249,657,3,1,,1100,15,2012-11-12 13:54:20.672097,2012-11-12 13:54:20.672097,,
16250,657,61,2,,2200,15,2012-11-12 13:54:20.676893,2012-11-12 13:54:20.676893,,
16251,657,3,1,,600,15,2012-11-12 13:54:20.680082,2012-11-12 13:54:20.680082,,
16252,657,3,1,,410,5,2012-11-12 13:54:20.685035,2012-11-12 13:54:20.685035,,
16253,657,60,1,,1470,25,2012-11-12 13:54:20.696081,2012-11-12 13:54:20.696081,,
16254,657,3,1,,1370,15,2012-11-12 13:54:20.701038,2012-11-12 13:54:20.701038,,
16255,657,61,1,,810,15,2012-11-12 13:54:20.705,2012-11-12 13:54:20.705,,
16256,657,23,1,,120,5,2012-11-12 13:54:20.709024,2012-11-12 13:54:20.709024,,
16257,657,60,2,,1500,15,2012-11-12 13:54:20.71289,2012-11-12 13:54:20.71289,,
16258,657,23,1,,210,15,2012-11-12 13:54:20.716044,2012-11-12 13:54:20.716044,,
16259,657,28,2,,1890,5,2012-11-12 13:54:20.719035,2012-11-12 13:54:20.719035,,
16260,657,7,1,,1760,15,2012-11-12 13:54:20.722977,2012-11-12 13:54:20.722977,,
16261,657,7,1,,1250,25,2012-11-12 13:54:20.727032,2012-11-12 13:54:20.727032,,
16262,657,3,1,,1210,15,2012-11-12 13:54:20.731016,2012-11-12 13:54:20.731016,,
16263,657,3,1,,530,15,2012-11-12 13:54:20.736045,2012-11-12 13:54:20.736045,,
16264,657,7,1,,290,25,2012-11-12 13:54:20.74004,2012-11-12 13:54:20.74004,,
16265,657,56,3,,2010,15,2012-11-12 13:54:20.742997,2012-11-12 13:54:20.742997,,
16266,657,3,2,,1640,25,2012-11-12 13:54:20.747038,2012-11-12 13:54:20.747038,,
16267,657,23,1,,890,25,2012-11-12 13:54:20.750955,2012-11-12 13:54:20.750955,,
16268,657,3,1,,680,25,2012-11-12 13:54:20.984102,2012-11-12 13:54:20.984102,,
16269,657,23,1,,130,25,2012-11-12 13:54:21.008415,2012-11-12 13:54:21.008415,,
16270,657,60,1,,1700,25,2012-11-12 13:54:21.012313,2012-11-12 13:54:21.012313,,
16271,657,61,2,,720,15,2012-11-12 13:54:21.025032,2012-11-12 13:54:21.025032,,
16272,658,37,1,,460,15,2012-11-12 16:32:31.322139,2012-11-12 16:32:31.322139,,
16273,658,35,2,,2120,5,2012-11-12 16:32:31.325234,2012-11-12 16:32:31.325234,,
16274,658,37,1,,1570,5,2012-11-12 16:32:31.328065,2012-11-12 16:32:31.328065,,
16275,658,37,1,,330,15,2012-11-12 16:32:31.332034,2012-11-12 16:32:31.332034,,
16276,658,37,2,,1820,15,2012-11-12 16:32:31.336164,2012-11-12 16:32:31.336164,,
16277,658,35,1,,1600,15,2012-11-12 16:32:31.340145,2012-11-12 16:32:31.340145,,
16278,658,50,1,,1970,15,2012-11-12 16:32:31.353113,2012-11-12 16:32:31.353113,,
16279,658,38,1,,190,15,2012-11-12 16:32:31.357107,2012-11-12 16:32:31.357107,,
16280,658,50,1,,1280,15,2012-11-12 16:32:31.361128,2012-11-12 16:32:31.361128,,
16281,658,38,1,,310,5,2012-11-12 16:32:31.365046,2012-11-12 16:32:31.365046,,
16282,658,37,1,,2100,25,2012-11-12 16:32:31.367983,2012-11-12 16:32:31.367983,,
16283,658,37,1,,480,15,2012-11-12 16:32:31.371129,2012-11-12 16:32:31.371129,,
16284,658,41,2,,980,5,2012-11-12 16:32:31.37599,2012-11-12 16:32:31.37599,,
16285,658,36,2,,240,5,2012-11-12 16:32:31.379937,2012-11-12 16:32:31.379937,,
16286,658,50,1,,110,15,2012-11-12 16:32:31.385046,2012-11-12 16:32:31.385046,,
16287,658,37,1,,560,5,2012-11-12 16:32:31.387926,2012-11-12 16:32:31.387926,,
16288,658,41,1,,70,5,2012-11-12 16:32:31.391116,2012-11-12 16:32:31.391116,,
16289,658,38,1,,410,5,2012-11-12 16:32:31.395936,2012-11-12 16:32:31.395936,,
16290,658,61,1,,1100,5,2012-11-12 16:32:31.399947,2012-11-12 16:32:31.399947,,
16291,658,50,2,,830,5,2012-11-12 16:32:31.405007,2012-11-12 16:32:31.405007,,
16292,658,50,2,,2340,15,2012-11-12 16:32:31.407943,2012-11-12 16:32:31.407943,,
16293,658,61,1,,290,5,2012-11-12 16:32:31.411895,2012-11-12 16:32:31.411895,,
16294,658,38,2,,1900,25,2012-11-12 16:32:31.415948,2012-11-12 16:32:31.415948,,
16295,658,36,1,,460,5,2012-11-12 16:32:31.419899,2012-11-12 16:32:31.419899,,
16296,658,38,1,,800,25,2012-11-12 16:32:31.425011,2012-11-12 16:32:31.425011,,
16297,658,50,2,,1700,15,2012-11-12 16:32:31.427883,2012-11-12 16:32:31.427883,,
16298,658,36,2,,60,15,2012-11-12 16:32:31.431875,2012-11-12 16:32:31.431875,,
16299,658,61,1,,950,15,2012-11-12 16:32:31.436993,2012-11-12 16:32:31.436993,,
16300,658,38,1,,1360,15,2012-11-12 16:32:31.44069,2012-11-12 16:32:31.44069,,
16301,658,37,1,,2470,15,2012-11-12 16:32:31.444538,2012-11-12 16:32:31.444538,,
16302,658,61,2,,270,15,2012-11-12 16:32:31.448598,2012-11-12 16:32:31.448598,,
16303,658,37,1,,500,5,2012-11-12 16:32:31.451513,2012-11-12 16:32:31.451513,,
16304,658,35,1,,870,15,2012-11-12 16:32:31.457002,2012-11-12 16:32:31.457002,,
16305,658,38,1,,420,5,2012-11-12 16:32:31.460799,2012-11-12 16:32:31.460799,,
16306,658,37,1,,130,25,2012-11-12 16:32:31.464511,2012-11-12 16:32:31.464511,,
16307,658,61,1,,280,15,2012-11-12 16:32:31.631902,2012-11-12 16:32:31.631902,,
16308,658,37,1,,460,25,2012-11-12 16:32:31.637131,2012-11-12 16:32:31.637131,,
16309,658,37,2,,20,5,2012-11-12 16:32:31.641227,2012-11-12 16:32:31.641227,,
16310,658,37,1,,610,15,2012-11-12 16:32:31.644618,2012-11-12 16:32:31.644618,,
16311,658,41,1,,1500,5,2012-11-12 16:32:31.647656,2012-11-12 16:32:31.647656,,
16312,658,35,1,,140,25,2012-11-12 16:32:31.652329,2012-11-12 16:32:31.652329,,
16313,658,36,1,,360,15,2012-11-12 16:32:31.656865,2012-11-12 16:32:31.656865,,
16314,658,37,1,,1660,5,2012-11-12 16:32:31.661157,2012-11-12 16:32:31.661157,,
16315,658,50,1,,380,15,2012-11-12 16:32:31.664627,2012-11-12 16:32:31.664627,,
16316,658,38,1,,2200,15,2012-11-12 16:32:31.669096,2012-11-12 16:32:31.669096,,
16317,658,38,1,,30,15,2012-11-12 16:32:31.679635,2012-11-12 16:32:31.679635,,
16318,658,50,2,,440,15,2012-11-12 16:32:31.68242,2012-11-12 16:32:31.68242,,
16319,658,37,2,,1590,15,2012-11-12 16:32:31.685052,2012-11-12 16:32:31.685052,,
16320,659,39,1,,1990,25,2012-11-12 16:39:55.077116,2012-11-12 16:39:55.077116,,
16321,659,38,1,,1860,5,2012-11-12 16:39:55.079857,2012-11-12 16:39:55.079857,,
16322,659,38,1,,580,5,2012-11-12 16:39:55.083854,2012-11-12 16:39:55.083854,,
16323,659,37,1,,80,5,2012-11-12 16:39:55.087844,2012-11-12 16:39:55.087844,,
16324,659,36,2,,1760,5,2012-11-12 16:39:55.091291,2012-11-12 16:39:55.091291,,
16325,659,35,1,,1100,25,2012-11-12 16:39:55.100632,2012-11-12 16:39:55.100632,,
16326,659,61,1,,940,15,2012-11-12 16:39:55.104304,2012-11-12 16:39:55.104304,,
16327,659,38,2,,2380,5,2012-11-12 16:39:55.109001,2012-11-12 16:39:55.109001,,
16328,659,37,1,,1280,5,2012-11-12 16:39:55.111891,2012-11-12 16:39:55.111891,,
16329,659,61,1,,670,5,2012-11-12 16:39:55.11529,2012-11-12 16:39:55.11529,,
16330,659,39,2,,1940,25,2012-11-12 16:39:55.11932,2012-11-12 16:39:55.11932,,
16331,659,35,2,,1620,5,2012-11-12 16:39:55.124315,2012-11-12 16:39:55.124315,,
16332,659,50,1,,450,15,2012-11-12 16:39:55.128972,2012-11-12 16:39:55.128972,,
16333,659,36,1,,100,15,2012-11-12 16:39:55.131784,2012-11-12 16:39:55.131784,,
16334,659,50,2,,2260,5,2012-11-12 16:39:55.135296,2012-11-12 16:39:55.135296,,
16335,659,50,1,,1980,25,2012-11-12 16:39:55.139995,2012-11-12 16:39:55.139995,,
16336,659,37,1,,1700,5,2012-11-12 16:39:55.144034,2012-11-12 16:39:55.144034,,
16337,659,35,3,,1400,5,2012-11-12 16:39:55.279992,2012-11-12 16:39:55.279992,,
16338,659,61,2,,220,15,2012-11-12 16:39:55.29288,2012-11-12 16:39:55.29288,,
16339,659,50,1,,190,5,2012-11-12 16:39:55.295966,2012-11-12 16:39:55.295966,,
16340,659,36,2,,510,5,2012-11-12 16:39:55.299869,2012-11-12 16:39:55.299869,,
16341,659,37,1,,130,15,2012-11-12 16:39:55.30406,2012-11-12 16:39:55.30406,,
16342,659,37,1,,120,15,2012-11-12 16:39:55.307982,2012-11-12 16:39:55.307982,,
16343,659,38,1,,2450,15,2012-11-12 16:39:55.311936,2012-11-12 16:39:55.311936,,
16344,659,37,1,,1820,15,2012-11-12 16:39:55.315966,2012-11-12 16:39:55.315966,,
16345,659,61,1,,1680,15,2012-11-12 16:39:55.31923,2012-11-12 16:39:55.31923,,
16346,659,36,1,,1330,15,2012-11-12 16:39:55.322317,2012-11-12 16:39:55.322317,,
16347,659,61,2,,270,25,2012-11-12 16:39:55.326112,2012-11-12 16:39:55.326112,,
16348,659,37,1,,2140,5,2012-11-12 16:39:55.331122,2012-11-12 16:39:55.331122,,
16349,659,37,1,,1990,15,2012-11-12 16:39:55.335912,2012-11-12 16:39:55.335912,,
16350,659,37,1,,1910,15,2012-11-12 16:39:55.339888,2012-11-12 16:39:55.339888,,
16351,659,50,3,,1600,25,2012-11-12 16:39:55.343888,2012-11-12 16:39:55.343888,,
16352,659,37,1,,1510,15,2012-11-12 16:39:55.347921,2012-11-12 16:39:55.347921,,
16353,659,37,1,,310,25,2012-11-12 16:39:55.351863,2012-11-12 16:39:55.351863,,
16354,660,56,10,,2230,5,2012-11-12 16:58:35.295164,2012-11-12 16:58:35.295164,,
16355,660,5,1,,1945,45,2012-11-12 16:58:35.299045,2012-11-12 16:58:35.299045,,
16356,660,56,3,,670,15,2012-11-12 16:58:35.305146,2012-11-12 16:58:35.305146,,
16357,660,61,1,,2375,5,2012-11-12 16:58:35.31521,2012-11-12 16:58:35.31521,,
16358,660,56,2,,455,15,2012-11-12 16:58:35.319055,2012-11-12 16:58:35.319055,,
16359,660,56,1,,455,15,2012-11-12 16:58:35.321583,2012-11-12 16:58:35.321583,,
16360,660,3,3,,815,25,2012-11-12 16:58:35.325229,2012-11-12 16:58:35.325229,,
16361,660,3,2,,455,15,2012-11-12 16:58:35.335322,2012-11-12 16:58:35.335322,,
16362,660,56,1,,525,15,2012-11-12 16:58:35.343833,2012-11-12 16:58:35.343833,,
16363,660,3,1,,150,5,2012-11-12 16:58:35.348929,2012-11-12 16:58:35.348929,,
16364,660,56,3,,2405,15,2012-11-12 16:58:35.628568,2012-11-12 16:58:35.628568,,
16365,660,23,6,,2230,5,2012-11-12 16:58:35.655433,2012-11-12 16:58:35.655433,,
16366,660,56,5,,2165,5,2012-11-12 16:58:35.659834,2012-11-12 16:58:35.659834,,
16367,660,3,1,,605,15,2012-11-12 16:58:35.673016,2012-11-12 16:58:35.673016,,
16368,660,56,2,,210,5,2012-11-12 16:58:35.675822,2012-11-12 16:58:35.675822,,
16369,660,7,1,,1995,15,2012-11-12 16:58:35.679895,2012-11-12 16:58:35.679895,,
16370,660,56,1,,855,15,2012-11-12 16:58:35.684439,2012-11-12 16:58:35.684439,,
16371,660,3,1,,525,15,2012-11-12 16:58:35.689143,2012-11-12 16:58:35.689143,,
16372,660,28,1,,855,45,2012-11-12 16:58:35.693091,2012-11-12 16:58:35.693091,,
16373,660,3,2,,855,15,2012-11-12 16:58:35.697057,2012-11-12 16:58:35.697057,,
16374,660,3,1,,670,45,2012-11-12 16:58:35.701121,2012-11-12 16:58:35.701121,,
16375,660,23,1,,455,35,2012-11-12 16:58:35.704497,2012-11-12 16:58:35.704497,,
16376,660,4,1,,2230,5,2012-11-12 16:58:35.707471,2012-11-12 16:58:35.707471,,
16377,660,61,1,,2395,35,2012-11-12 16:58:35.711564,2012-11-12 16:58:35.711564,,
16378,660,7,1,,975,15,2012-11-12 16:58:35.717027,2012-11-12 16:58:35.717027,,
16379,660,56,1,,360,15,2012-11-12 16:58:35.724633,2012-11-12 16:58:35.724633,,
16380,660,3,3,,165,15,2012-11-12 16:58:35.728636,2012-11-12 16:58:35.728636,,
16381,660,3,2,,1945,45,2012-11-12 16:58:35.733024,2012-11-12 16:58:35.733024,,
16382,660,23,1,,150,45,2012-11-12 16:58:35.737052,2012-11-12 16:58:35.737052,,
16383,661,7,1,,2139,15,2012-11-12 17:02:53.401749,2012-11-12 17:02:53.401749,,
16384,661,3,1,,750,5,2012-11-12 17:02:53.405032,2012-11-12 17:02:53.405032,,
16385,661,56,4,,2292,5,2012-11-12 17:02:53.416829,2012-11-12 17:02:53.416829,,
16386,661,56,2,,1958,5,2012-11-12 17:02:53.421037,2012-11-12 17:02:53.421037,,
16387,661,7,2,,2139,25,2012-11-12 17:02:53.424134,2012-11-12 17:02:53.424134,,
16388,661,47,4,,1529,5,2012-11-12 17:02:53.436844,2012-11-12 17:02:53.436844,,
16389,661,3,1,,490,15,2012-11-12 17:02:53.44011,2012-11-12 17:02:53.44011,,
16390,661,3,1,,1645,35,2012-11-12 17:02:53.44414,2012-11-12 17:02:53.44414,,
16391,661,3,1,,1,25,2012-11-12 17:02:53.447515,2012-11-12 17:02:53.447515,,
16392,661,21,2,,2483,45,2012-11-12 17:02:53.451628,2012-11-12 17:02:53.451628,,
16393,661,56,1,,2026,25,2012-11-12 17:02:53.455134,2012-11-12 17:02:53.455134,,
16394,661,56,1,,1443,25,2012-11-12 17:02:53.45965,2012-11-12 17:02:53.45965,,
16395,662,16,1,,1615,35,2012-11-12 17:17:16.24916,2012-11-12 17:17:16.24916,,
16396,662,21,1,,1195,5,2012-11-12 17:17:16.253095,2012-11-12 17:17:16.253095,,
16397,662,61,1,,70,25,2012-11-12 17:17:16.26103,2012-11-12 17:17:16.26103,,
16398,662,18,1,,30,5,2012-11-12 17:17:16.265014,2012-11-12 17:17:16.265014,,
16399,662,9,1,,1615,15,2012-11-12 17:17:16.267712,2012-11-12 17:17:16.267712,,
16400,662,21,1,,1445,25,2012-11-12 17:17:16.27153,2012-11-12 17:17:16.27153,,
16401,662,4,1,,1140,5,2012-11-12 17:17:16.276296,2012-11-12 17:17:16.276296,,
16402,662,64,1,,1115,35,2012-11-12 17:17:16.286337,2012-11-12 17:17:16.286337,,
16403,662,59,2,,185,5,2012-11-12 17:17:16.289012,2012-11-12 17:17:16.289012,,
16404,662,21,1,,1000,5,2012-11-12 17:17:16.291488,2012-11-12 17:17:16.291488,,
16405,662,61,2,,405,15,2012-11-12 17:17:16.295068,2012-11-12 17:17:16.295068,,
16406,662,21,1,,70,15,2012-11-12 17:17:16.299513,2012-11-12 17:17:16.299513,,
16407,662,56,2,,1615,15,2012-11-12 17:17:16.303509,2012-11-12 17:17:16.303509,,
16408,662,30,1,,1575,25,2012-11-12 17:17:16.316804,2012-11-12 17:17:16.316804,,
16409,662,4,1,,1475,15,2012-11-12 17:17:16.320979,2012-11-12 17:17:16.320979,,
16410,662,61,1,,1445,25,2012-11-12 17:17:16.324082,2012-11-12 17:17:16.324082,,
16411,662,4,1,,1275,15,2012-11-12 17:17:16.328065,2012-11-12 17:17:16.328065,,
16412,662,61,2,,550,5,2012-11-12 17:17:16.332961,2012-11-12 17:17:16.332961,,
16413,662,61,1,,1865,15,2012-11-12 17:17:16.537277,2012-11-12 17:17:16.537277,,
16414,662,61,1,,1865,15,2012-11-12 17:17:16.572999,2012-11-12 17:17:16.572999,,
16415,662,21,1,,135,15,2012-11-12 17:17:16.575737,2012-11-12 17:17:16.575737,,
16416,662,50,2,,70,15,2012-11-12 17:17:16.581234,2012-11-12 17:17:16.581234,,
16417,662,61,3,,1000,5,2012-11-12 17:17:16.585096,2012-11-12 17:17:16.585096,,
16418,662,61,1,,1775,15,2012-11-12 17:17:16.588663,2012-11-12 17:17:16.588663,,
16419,662,61,1,,160,25,2012-11-12 17:17:16.591634,2012-11-12 17:17:16.591634,,
16420,662,64,1,,135,5,2012-11-12 17:17:16.596177,2012-11-12 17:17:16.596177,,
16421,662,44,1,,1915,35,2012-11-12 17:17:16.601109,2012-11-12 17:17:16.601109,,
16422,662,21,2,,185,15,2012-11-12 17:17:16.604307,2012-11-12 17:17:16.604307,,
16423,662,4,3,,160,5,2012-11-12 17:17:16.613134,2012-11-12 17:17:16.613134,,
16424,662,50,1,,2015,15,2012-11-12 17:17:16.61634,2012-11-12 17:17:16.61634,,
16425,662,56,3,,1935,45,2012-11-12 17:17:16.621214,2012-11-12 17:17:16.621214,,
16426,662,21,4,,1615,15,2012-11-12 17:17:16.624372,2012-11-12 17:17:16.624372,,
16427,662,50,3,,1615,15,2012-11-12 17:17:16.627253,2012-11-12 17:17:16.627253,,
16428,662,61,1,,1575,5,2012-11-12 17:17:16.637048,2012-11-12 17:17:16.637048,,
16429,662,21,1,,530,15,2012-11-12 17:17:16.641072,2012-11-12 17:17:16.641072,,
16430,662,56,1,,70,5,2012-11-12 17:17:16.644273,2012-11-12 17:17:16.644273,,
16431,662,56,2,,2075,15,2012-11-12 17:17:16.647256,2012-11-12 17:17:16.647256,,
16432,662,4,1,,1865,25,2012-11-12 17:17:16.651251,2012-11-12 17:17:16.651251,,
16433,662,21,1,,1675,15,2012-11-12 17:17:16.655235,2012-11-12 17:17:16.655235,,
16434,662,56,2,,640,5,2012-11-12 17:17:16.659684,2012-11-12 17:17:16.659684,,
16435,662,61,1,,390,5,2012-11-12 17:17:16.663411,2012-11-12 17:17:16.663411,,
16436,662,56,1,,210,15,2012-11-12 17:17:16.667228,2012-11-12 17:17:16.667228,,
16437,663,23,1,,1472,5,2012-11-12 17:22:21.533103,2012-11-12 17:22:21.533103,,
16438,663,21,1,,139,35,2012-11-12 17:22:21.536998,2012-11-12 17:22:21.536998,,
16439,663,21,1,,2183,45,2012-11-12 17:22:21.539505,2012-11-12 17:22:21.539505,,
16440,663,23,2,,2119,45,2012-11-12 17:22:21.543472,2012-11-12 17:22:21.543472,,
16441,663,23,1,,1386,5,2012-11-12 17:22:21.547517,2012-11-12 17:22:21.547517,,
16442,663,56,2,,1386,5,2012-11-12 17:22:21.550738,2012-11-12 17:22:21.550738,,
16443,663,5,1,,487,5,2012-11-12 17:22:21.555027,2012-11-12 17:22:21.555027,,
16444,663,7,2,,66,15,2012-11-12 17:22:21.56402,2012-11-12 17:22:21.56402,,
16445,663,23,1,,2215,25,2012-11-12 17:22:21.568966,2012-11-12 17:22:21.568966,,
16446,663,56,1,,2053,5,2012-11-12 17:22:21.571443,2012-11-12 17:22:21.571443,,
16447,663,56,1,,724,5,2012-11-12 17:22:21.575982,2012-11-12 17:22:21.575982,,
16448,663,63,1,,170,5,2012-11-12 17:22:21.580946,2012-11-12 17:22:21.580946,,
16449,663,23,2,,2279,5,2012-11-12 17:22:21.584938,2012-11-12 17:22:21.584938,,
16450,663,23,1,,2215,35,2012-11-12 17:22:21.588951,2012-11-12 17:22:21.588951,,
16451,663,20,1,,2183,35,2012-11-12 17:22:21.591429,2012-11-12 17:22:21.591429,,
16452,663,3,1,,1000,25,2012-11-12 17:22:21.595414,2012-11-12 17:22:21.595414,,
16453,663,56,2,,2500,5,2012-11-12 17:22:21.792005,2012-11-12 17:22:21.792005,,
16454,663,21,1,,2322,45,2012-11-12 17:22:21.817325,2012-11-12 17:22:21.817325,,
16455,663,23,2,,2250,25,2012-11-12 17:22:21.821123,2012-11-12 17:22:21.821123,,
16456,664,31,1,,1965,45,2012-11-12 17:50:31.439185,2012-11-12 17:50:31.439185,,
16457,664,38,1,,2261,35,2012-11-12 17:50:31.443362,2012-11-12 17:50:31.443362,,
16458,664,50,1,,855,5,2012-11-12 17:50:31.452984,2012-11-12 17:50:31.452984,,
16459,664,88,1,,920,35,2012-11-12 17:50:31.457002,2012-11-12 17:50:31.457002,,
16460,664,80,1,,1965,5,2012-11-12 17:50:31.45961,2012-11-12 17:50:31.45961,,
16461,664,40,2,,855,35,2012-11-12 17:50:31.464003,2012-11-12 17:50:31.464003,,
16462,664,40,1,,822,25,2012-11-12 17:50:31.674652,2012-11-12 17:50:31.674652,,
16463,664,88,1,,700,35,2012-11-12 17:50:31.68885,2012-11-12 17:50:31.68885,,
16464,664,50,1,,954,45,2012-11-12 17:50:31.693197,2012-11-12 17:50:31.693197,,
16465,664,50,1,,2089,45,2012-11-12 17:50:31.697106,2012-11-12 17:50:31.697106,,
16466,664,61,1,,1450,15,2012-11-12 17:50:31.700478,2012-11-12 17:50:31.700478,,
16467,664,88,1,,903,5,2012-11-12 17:50:31.712982,2012-11-12 17:50:31.712982,,
16468,664,50,1,,366,5,2012-11-12 17:50:31.721148,2012-11-12 17:50:31.721148,,
16469,664,16,1,,1412,35,2012-11-12 17:50:31.724179,2012-11-12 17:50:31.724179,,
16470,664,40,1,,1240,35,2012-11-12 17:50:31.72882,2012-11-12 17:50:31.72882,,
16471,664,38,1,,500,35,2012-11-12 17:50:31.731693,2012-11-12 17:50:31.731693,,
16472,664,12,4,,855,5,2012-11-12 17:50:31.737059,2012-11-12 17:50:31.737059,,
16473,664,88,1,,1250,35,2012-11-12 17:50:31.740778,2012-11-12 17:50:31.740778,,
16474,664,38,4,,366,5,2012-11-12 17:50:31.744116,2012-11-12 17:50:31.744116,,
16475,664,38,2,,415,15,2012-11-12 17:50:31.747494,2012-11-12 17:50:31.747494,,
16476,664,40,1,,1240,5,2012-11-12 17:50:31.751815,2012-11-12 17:50:31.751815,,
16477,664,49,1,,366,5,2012-11-12 17:50:31.757039,2012-11-12 17:50:31.757039,,
16478,664,50,1,,804,25,2012-11-12 17:50:31.761081,2012-11-12 17:50:31.761081,,
16479,664,31,2,,695,15,2012-11-12 17:50:31.764139,2012-11-12 17:50:31.764139,,
16480,664,50,1,,804,5,2012-11-12 17:50:31.769029,2012-11-12 17:50:31.769029,,
16481,664,38,2,,1338,15,2012-11-12 17:50:31.77195,2012-11-12 17:50:31.77195,,
16482,664,12,3,,855,15,2012-11-12 17:50:31.777031,2012-11-12 17:50:31.777031,,
16483,664,16,1,,915,15,2012-11-12 17:50:31.782957,2012-11-12 17:50:31.782957,,
16484,664,31,2,,1444,15,2012-11-12 17:50:31.785806,2012-11-12 17:50:31.785806,,
16485,664,31,1,,1532,25,2012-11-12 17:50:31.791073,2012-11-12 17:50:31.791073,,
16486,664,31,1,,1338,35,2012-11-12 17:50:31.795061,2012-11-12 17:50:31.795061,,
16487,664,4,1,,1795,15,2012-11-12 17:50:31.797536,2012-11-12 17:50:31.797536,,
16488,664,64,3,,2293,25,2012-11-12 17:50:31.801053,2012-11-12 17:50:31.801053,,
16489,664,50,1,,1283,35,2012-11-12 17:50:31.80411,2012-11-12 17:50:31.80411,,
16490,664,40,1,,777,15,2012-11-12 17:50:31.809005,2012-11-12 17:50:31.809005,,
16491,664,31,1,,777,5,2012-11-12 17:50:31.812161,2012-11-12 17:50:31.812161,,
16492,664,12,6,,822,5,2012-11-12 17:50:31.816987,2012-11-12 17:50:31.816987,,
16493,664,31,1,,2089,35,2012-11-12 17:50:31.821026,2012-11-12 17:50:31.821026,,
16494,664,88,1,,612,45,2012-11-12 17:50:31.825445,2012-11-12 17:50:31.825445,,
16495,664,40,3,,493,5,2012-11-12 17:50:31.830345,2012-11-12 17:50:31.830345,,
16496,664,31,1,,2300,5,2012-11-12 17:50:31.835045,2012-11-12 17:50:31.835045,,
16497,664,88,1,,1338,45,2012-11-12 17:50:31.843535,2012-11-12 17:50:31.843535,,
16498,664,40,1,,777,5,2012-11-12 17:50:31.848986,2012-11-12 17:50:31.848986,,
16499,664,31,1,,1283,5,2012-11-12 17:50:31.85237,2012-11-12 17:50:31.85237,,
16500,664,31,1,,1292,25,2012-11-12 17:50:31.855216,2012-11-12 17:50:31.855216,,
16501,664,61,1,,1722,5,2012-11-12 17:50:31.861023,2012-11-12 17:50:31.861023,,
16502,664,35,1,,750,5,2012-11-12 17:50:32.099861,2012-11-12 17:50:32.099861,,
16503,664,81,2,,117,35,2012-11-12 17:50:32.149024,2012-11-12 17:50:32.149024,,
16504,664,12,1,,655,5,2012-11-12 17:50:32.164924,2012-11-12 17:50:32.164924,,
16505,664,31,1,,534,25,2012-11-12 17:50:32.168367,2012-11-12 17:50:32.168367,,
16506,664,40,1,,1210,15,2012-11-12 17:50:32.173095,2012-11-12 17:50:32.173095,,
16507,664,37,1,,855,25,2012-11-12 17:50:32.185021,2012-11-12 17:50:32.185021,,
16508,664,9,5,,239,5,2012-11-12 17:50:32.188194,2012-11-12 17:50:32.188194,,
16509,664,31,1,,500,35,2012-11-12 17:50:32.193088,2012-11-12 17:50:32.193088,,
16510,664,38,1,,345,25,2012-11-12 17:50:32.204958,2012-11-12 17:50:32.204958,,
16511,664,40,1,,695,5,2012-11-12 17:50:32.208538,2012-11-12 17:50:32.208538,,
