id,adis_transecto_id,fechai,fechaf,dicc_viento_id,dicc_nube_id,niebla,created_at,updated_at
411,15,2009-10-14 11:10:00,2009-10-14 12:00:00,2,16,f,2011-05-20 06:20:26.731691,2011-05-20 06:20:26.731691
412,3,2009-10-14 10:10:00,2009-10-14 10:10:00,2,16,f,2011-05-20 06:20:26.966235,2011-05-20 06:20:26.966235
413,4,2009-10-23 10:50:00,2009-10-23 10:50:00,2,16,f,2011-05-20 06:20:27.201444,2011-05-20 06:20:27.201444
414,2,2009-10-26 16:50:00,2009-10-26 17:40:00,2,20,f,2011-05-20 06:20:27.435153,2011-05-20 06:20:27.435153
415,17,2009-10-28 16:40:00,2009-10-28 17:30:00,2,17,f,2011-05-20 06:20:27.670794,2011-05-20 06:20:27.670794
416,15,2009-10-03 10:25:00,2009-10-03 11:40:00,3,16,f,2011-05-20 06:20:27.906234,2011-05-20 06:20:27.906234
417,8,2009-11-03 10:35:00,2009-11-03 12:20:00,2,16,f,2011-05-20 06:20:28.140835,2011-05-20 06:20:28.140835
418,2,2009-11-09 10:15:00,2009-11-09 12:20:00,2,16,f,2011-05-20 06:20:28.376306,2011-05-20 06:20:28.376306
419,11,2009-11-11 11:40:00,2009-11-11 12:55:00,2,16,f,2011-05-20 06:20:28.610688,2011-05-20 06:20:28.610688
420,5,2009-11-13 10:15:00,2009-11-13 11:00:00,2,16,f,2011-05-20 06:20:28.845165,2011-05-20 06:20:28.845165
421,4,2009-11-16 11:10:00,2009-11-16 12:10:00,2,16,f,2011-05-20 06:20:29.080106,2011-05-20 06:20:29.080106
422,8,2009-04-17 11:25:00,2009-04-17 12:50:00,2,18,f,2011-05-20 06:20:29.315022,2011-05-20 06:20:29.315022
423,3,2009-01-19 16:00:00,2009-01-19 17:10:00,2,17,f,2011-05-20 06:20:29.54913,2011-05-20 06:20:29.54913
424,5,2009-11-23 10:30:00,2009-11-23 12:00:00,2,16,f,2011-05-20 06:20:29.783787,2011-05-20 06:20:29.783787
425,11,2009-12-02 09:40:00,2009-12-02 10:40:00,2,16,f,2011-05-20 06:20:30.019019,2011-05-20 06:20:30.019019
426,3,2009-12-10 09:40:00,2009-12-10 11:00:00,2,16,f,2011-05-20 06:20:30.254122,2011-05-20 06:20:30.254122
427,11,2009-12-11 10:00:00,2009-12-11 11:24:00,2,16,f,2011-05-20 06:20:30.489358,2011-05-20 06:20:30.489358
428,5,2010-01-25 09:45:00,2010-01-25 11:00:00,2,20,f,2011-05-20 06:20:30.725368,2011-05-20 06:20:30.725368
429,2,2010-01-17 11:00:00,2010-01-17 12:15:00,5,18,f,2011-05-20 06:20:30.960256,2011-05-20 06:20:30.960256
430,3,2010-02-01 10:45:00,2010-02-01 12:15:00,2,16,f,2011-05-20 06:20:31.196022,2011-05-20 06:20:31.196022
431,3,2010-02-03 10:00:00,2010-02-03 11:15:00,5,18,f,2011-05-20 06:20:31.431263,2011-05-20 06:20:31.431263
432,2,2010-02-10 09:30:00,2010-02-10 10:20:00,5,20,f,2011-05-20 06:20:31.666668,2011-05-20 06:20:31.666668
433,5,2010-02-25 09:30:00,2010-02-25 10:30:00,4,18,f,2011-05-20 06:20:31.902184,2011-05-20 06:20:31.902184
434,6,2010-03-26 09:35:00,2010-03-26 11:05:00,4,16,f,2011-05-20 06:20:32.137675,2011-05-20 06:20:32.137675
435,9,2010-03-11 10:25:00,2010-03-11 12:00:00,2,18,f,2011-05-20 06:20:32.373013,2011-05-20 06:20:32.373013
436,3,2010-03-03 10:30:00,2010-03-03 11:30:00,2,20,f,2011-05-20 06:20:32.608043,2011-05-20 06:20:32.608043
437,5,2010-03-05 10:30:00,2010-03-05 11:40:00,2,20,f,2011-05-20 06:20:32.843954,2011-05-20 06:20:32.843954
438,4,2010-03-10 16:05:00,2010-03-10 17:34:00,2,17,f,2011-05-20 06:20:33.079313,2011-05-20 06:20:33.079313
439,7,2010-03-15 10:30:00,2010-03-15 12:40:00,2,16,f,2011-05-20 06:20:33.31339,2011-05-20 06:20:33.31339
440,2,2010-03-16 09:40:00,2010-03-16 10:40:00,3,16,f,2011-05-20 06:20:33.549386,2011-05-20 06:20:33.549386
441,2,2010-03-16 09:40:00,2010-03-16 10:40:00,3,16,f,2011-05-20 06:20:33.784356,2011-05-20 06:20:33.784356
442,10,2010-03-16 10:25:00,2010-03-16 11:08:00,2,16,f,2011-05-20 06:20:34.018331,2011-05-20 06:20:34.018331
443,11,2010-03-25 09:15:00,2010-03-25 10:00:00,4,20,f,2011-05-20 06:20:34.253578,2011-05-20 06:20:34.253578
444,7,2010-04-22 09:50:00,2010-04-22 12:00:00,2,20,f,2011-05-20 06:20:34.488401,2011-05-20 06:20:34.488401
446,5,2010-04-20 10:00:00,2010-04-20 11:30:00,2,20,f,2011-05-20 06:20:34.958806,2011-05-20 06:20:34.958806
447,4,2010-04-20 10:15:00,2010-04-20 11:35:00,2,20,f,2011-05-20 06:20:35.193458,2011-05-20 06:20:35.193458
448,2,2010-04-19 10:00:00,2010-04-19 11:35:00,2,18,f,2011-05-20 06:20:35.42813,2011-05-20 06:20:35.42813
449,9,2010-04-18 10:30:00,2010-04-18 12:30:00,2,20,f,2011-05-20 06:20:35.663885,2011-05-20 06:20:35.663885
450,13,2010-04-12 11:25:00,2010-04-12 13:20:00,2,17,f,2011-05-20 06:20:35.899172,2011-05-20 06:20:35.899172
451,11,2010-04-15 11:00:00,2010-04-15 12:00:00,3,18,f,2011-05-20 06:20:36.134711,2011-05-20 06:20:36.134711
452,10,2010-04-23 09:50:00,2010-04-23 11:15:00,2,18,f,2011-05-20 06:20:36.369549,2011-05-20 06:20:36.369549
453,3,2010-04-24 09:20:00,2010-04-24 10:50:00,2,17,f,2011-05-20 06:20:36.605976,2011-05-20 06:20:36.605976
454,5,2010-05-27 08:15:00,2010-05-27 11:50:00,2,16,f,2011-05-20 06:20:36.841119,2011-05-20 06:20:36.841119
455,6,2010-05-24 09:55:00,2010-05-24 11:25:00,2,16,f,2011-05-20 06:20:37.075879,2011-05-20 06:20:37.075879
456,2,2010-05-25 09:35:00,2010-05-25 10:55:00,2,16,f,2011-05-20 06:20:37.310529,2011-05-20 06:20:37.310529
457,8,2010-05-27 09:30:00,2010-05-27 11:00:00,2,16,f,2011-05-20 06:20:37.605716,2011-05-20 06:20:37.605716
458,9,2010-05-10 10:45:00,2010-05-10 13:00:00,2,16,f,2011-05-20 06:20:37.84066,2011-05-20 06:20:37.84066
459,10,2010-05-10 10:35:00,2010-05-10 12:00:00,3,20,f,2011-05-20 06:20:38.076256,2011-05-20 06:20:38.076256
460,7,2010-05-17 10:20:00,2010-05-17 12:05:00,3,17,f,2011-05-20 06:20:38.311223,2011-05-20 06:20:38.311223
462,3,2010-05-21 18:30:00,2010-05-21 20:00:00,2,16,f,2011-05-20 06:20:38.781188,2011-05-20 06:20:38.781188
463,3,2010-05-21 18:30:00,2010-05-21 20:00:00,2,16,f,2011-05-20 06:20:39.017356,2011-05-20 06:20:39.017356
464,6,2010-05-03 10:00:00,2010-05-03 11:45:00,2,18,f,2011-05-20 06:20:39.252412,2011-05-20 06:20:39.252412
466,12,2010-05-18 09:45:00,2010-05-18 13:30:00,2,16,f,2011-05-20 06:20:39.721558,2011-05-20 06:20:39.721558
467,2,2010-06-08 10:40:00,2010-06-08 11:45:00,2,16,f,2011-05-20 06:20:39.957136,2011-05-20 06:20:39.957136
468,8,2010-06-08 08:40:00,2010-06-08 10:37:00,4,16,f,2011-05-20 06:20:40.192946,2011-05-20 06:20:40.192946
469,9,2010-06-09 11:00:00,2010-06-09 12:45:00,2,20,f,2011-05-20 06:20:40.428097,2011-05-20 06:20:40.428097
470,4,2010-06-14 09:55:00,2010-06-14 12:30:00,2,20,f,2011-05-20 06:20:40.662465,2011-05-20 06:20:40.662465
471,16,2010-06-14 10:40:00,2010-06-14 11:30:00,2,20,t,2011-05-20 06:20:40.897582,2011-05-20 06:20:40.897582
472,11,2010-06-15 09:50:00,2010-06-15 11:25:00,2,16,f,2011-05-20 06:20:41.132705,2011-05-20 06:20:41.132705
473,6,2010-06-17 10:30:00,2010-06-17 11:15:00,2,16,f,2011-05-20 06:20:41.3689,2011-05-20 06:20:41.3689
474,3,2010-06-20 16:00:00,2010-06-20 18:20:00,5,17,f,2011-05-20 06:20:41.603885,2011-05-20 06:20:41.603885
475,7,2010-06-23 10:00:00,2010-06-23 12:00:00,2,16,f,2011-05-20 06:20:41.838414,2011-05-20 06:20:41.838414
476,10,2010-06-28 10:30:00,2010-06-28 12:25:00,2,17,f,2011-05-20 06:20:42.073314,2011-05-20 06:20:42.073314
477,17,2010-06-29 09:40:00,2010-06-29 10:30:00,2,16,f,2011-05-20 06:20:42.308472,2011-05-20 06:20:42.308472
478,12,2010-06-23 09:30:00,2010-06-23 13:15:00,2,16,f,2011-05-20 06:20:42.543951,2011-05-20 06:20:42.543951
479,13,2010-06-09 10:35:00,2010-06-09 12:20:00,4,17,f,2011-05-20 06:20:42.779288,2011-05-20 06:20:42.779288
480,5,2010-07-06 09:55:00,2010-07-06 11:05:00,2,16,f,2011-05-20 06:20:43.013801,2011-05-20 06:20:43.013801
481,8,2010-07-07 10:00:00,2010-07-07 12:00:00,2,16,f,2011-05-20 06:20:43.248325,2011-05-20 06:20:43.248325
482,4,2010-07-09 08:55:00,2010-07-09 10:25:00,2,16,f,2011-05-20 06:20:43.483359,2011-05-20 06:20:43.483359
483,3,2010-07-14 10:20:00,2010-07-14 12:25:00,2,16,f,2011-05-20 06:20:43.717845,2011-05-20 06:20:43.717845
484,16,2010-07-16 09:50:00,2010-07-16 10:55:00,2,16,f,2011-05-20 06:20:43.952811,2011-05-20 06:20:43.952811
485,9,2010-07-22 09:25:00,2010-07-22 10:40:00,2,16,f,2011-05-20 06:20:44.188742,2011-05-20 06:20:44.188742
486,2,2010-07-25 09:28:00,2010-07-25 10:45:00,3,16,f,2011-05-20 06:20:44.424226,2011-05-20 06:20:44.424226
487,6,2010-07-27 09:30:00,2010-07-27 11:20:00,3,16,f,2011-05-20 06:20:44.659658,2011-05-20 06:20:44.659658
461,4,2010-05-21 11:11:00,2010-05-21 12:30:00,2,16,f,2011-05-20 06:20:38.545533,2013-01-21 11:27:06.974906
488,11,2010-07-27 09:30:00,2010-07-27 10:30:00,2,16,f,2011-05-20 06:20:44.895448,2011-05-20 06:20:44.895448
489,10,2010-07-28 10:40:00,2010-07-28 12:00:00,3,16,f,2011-05-20 06:20:45.130754,2011-05-20 06:20:45.130754
490,12,2010-07-12 10:10:00,2010-07-12 13:30:00,2,16,f,2011-05-20 06:20:45.366853,2011-05-20 06:20:45.366853
491,13,2010-07-07 11:15:00,2010-07-07 13:30:00,2,16,f,2011-05-20 06:20:45.600344,2011-05-20 06:20:45.600344
445,12,2010-04-21 09:30:00,2010-04-21 13:05:00,2,16,f,2011-05-20 06:20:34.72413,2011-09-06 12:50:53.192076
493,14,2010-06-08 06:30:00,2010-06-08 09:10:00,3,16,f,2011-09-13 09:37:36.305761,2011-09-13 09:37:36.305761
494,14,2010-07-15 07:30:00,2010-07-15 11:20:00,3,16,f,2011-09-13 10:02:03.807424,2011-09-13 10:02:03.807424
495,8,2010-08-09 07:10:00,2010-08-09 08:52:00,4,16,f,2011-09-13 10:19:23.128262,2011-09-13 10:19:23.128262
496,9,2010-08-24 07:50:00,2010-08-24 09:20:00,2,16,f,2011-09-13 10:45:43.29841,2011-09-13 10:45:43.29841
497,7,2010-08-31 07:45:00,2010-08-31 09:15:00,2,16,f,2011-09-13 10:59:32.410781,2011-09-13 10:59:32.410781
498,6,2010-09-03 07:50:00,2010-09-03 10:30:00,2,16,f,2011-09-13 11:55:12.98169,2011-09-13 11:55:12.98169
499,16,2010-08-09 08:40:00,2010-08-09 10:15:00,3,19,f,2011-09-13 12:27:03.946948,2011-09-13 12:27:03.946948
500,5,2010-08-12 07:10:00,2010-08-12 08:50:00,3,17,f,2011-09-13 12:34:40.031308,2011-09-13 12:34:40.031308
501,14,2010-09-14 06:40:00,2010-09-14 09:30:00,3,16,f,2011-09-23 10:18:25.780725,2011-09-23 10:18:25.780725
502,16,2010-09-29 09:25:00,2010-09-29 10:20:00,2,16,f,2011-09-23 10:38:40.491316,2011-09-23 10:38:40.491316
503,10,2010-09-28 07:45:00,2010-09-28 09:10:00,2,16,f,2011-09-23 10:44:11.140092,2011-09-23 10:44:11.140092
504,17,2010-09-27 08:25:00,2010-09-27 09:20:00,2,16,f,2011-09-23 10:48:43.338418,2011-09-23 10:48:43.338418
505,3,2010-09-24 08:50:00,2010-09-24 10:20:00,2,17,f,2011-09-23 11:11:13.344693,2011-09-23 11:11:13.344693
506,8,2010-09-21 07:35:00,2010-09-21 09:05:00,2,16,f,2011-09-23 11:21:08.262751,2011-09-23 11:21:08.262751
507,15,2010-09-14 09:30:00,2010-09-14 10:10:00,4,16,f,2011-09-23 11:27:44.916516,2011-09-23 11:27:44.916516
508,5,2010-09-17 09:30:00,2010-09-17 11:00:00,3,16,f,2011-09-29 10:05:52.348303,2011-09-29 10:05:52.348303
509,11,2010-09-07 08:00:00,2010-09-07 09:10:00,4,16,f,2011-09-29 10:23:34.068378,2011-09-29 10:23:34.068378
510,12,2010-09-16 07:30:00,2010-09-16 10:45:00,3,17,f,2011-09-29 11:21:17.066048,2011-09-29 11:21:17.066048
511,13,2010-09-22 07:45:00,2010-09-22 09:30:00,3,17,f,2011-09-30 11:43:11.391265,2011-09-30 11:43:11.391265
512,14,2010-10-07 07:10:00,2010-10-07 09:50:00,4,16,f,2011-09-30 12:15:23.659085,2011-09-30 12:15:23.659085
513,7,2010-10-01 08:15:00,2010-10-01 09:45:00,4,17,f,2011-09-30 12:21:31.466711,2011-09-30 12:21:31.466711
514,4,2010-10-06 09:30:00,2010-10-06 10:55:00,3,16,f,2011-09-30 12:23:04.697297,2011-09-30 12:32:52.545555
515,11,2010-10-07 07:55:00,2010-10-07 08:50:00,2,16,f,2011-09-30 12:44:41.72748,2011-09-30 12:44:41.72748
516,16,2010-10-07 08:10:00,2010-10-07 10:00:00,2,16,f,2011-09-30 12:51:44.955143,2011-09-30 12:51:44.955143
517,17,2010-10-08 08:50:00,2010-10-08 09:30:00,5,18,f,2011-09-30 12:55:08.088297,2011-09-30 12:55:08.088297
518,2,2010-10-16 08:30:00,2010-10-16 10:00:00,3,19,f,2011-10-04 10:05:42.27188,2011-10-04 10:05:42.27188
519,7,2010-10-18 08:30:00,2010-10-18 11:00:00,2,16,f,2011-10-04 10:14:21.391343,2011-10-04 10:14:21.391343
520,5,2010-10-19 07:40:00,2010-10-19 09:45:00,2,16,f,2011-10-04 10:52:06.535377,2011-10-04 10:52:06.535377
521,6,2010-10-21 07:55:00,2010-10-21 10:00:00,2,16,f,2011-10-04 11:26:18.916479,2011-10-04 11:26:18.916479
522,17,2010-10-22 08:00:00,2010-10-22 09:20:00,2,16,f,2011-10-05 06:27:54.087206,2011-10-05 06:27:54.087206
523,3,2010-10-25 09:00:00,2010-10-25 10:34:00,3,17,f,2011-10-05 06:52:22.114759,2011-10-05 06:52:22.114759
524,14,2010-11-04 08:05:00,2010-11-04 10:40:00,4,16,f,2011-10-05 06:54:39.017205,2011-10-05 06:54:39.017205
525,4,2010-11-04 08:45:00,2010-11-04 10:15:00,2,16,f,2011-10-05 07:09:39.747697,2011-10-05 07:09:39.747697
526,5,2010-11-11 08:45:00,2010-11-11 10:00:00,2,16,f,2011-10-05 07:31:52.004529,2011-10-05 07:31:52.004529
527,4,2010-11-12 08:30:00,2010-11-12 09:35:00,2,16,f,2011-10-05 07:44:10.197632,2011-10-05 07:44:10.197632
528,10,2010-11-19 10:00:00,2010-11-19 11:30:00,3,19,f,2011-10-05 07:46:04.181912,2011-10-05 07:46:04.181912
529,3,2010-11-23 08:50:00,2010-11-23 10:00:00,3,16,f,2011-10-05 07:49:36.469472,2011-10-05 07:49:36.469472
530,8,2010-11-25 08:56:00,2010-11-25 11:20:00,2,16,f,2011-10-05 07:59:14.256568,2011-10-05 07:59:14.256568
531,9,2010-11-26 09:30:00,2010-11-26 10:45:00,2,16,f,2011-10-05 08:13:20.767758,2011-10-05 08:13:20.767758
532,9,2010-12-27 09:15:00,2010-12-27 10:45:00,2,16,f,2011-10-05 08:29:22.106383,2011-10-05 08:29:22.106383
533,2,2010-12-02 10:25:00,2010-12-02 11:40:00,5,18,f,2011-10-05 08:37:44.16574,2011-10-05 08:37:44.16574
534,2,2010-12-04 08:45:00,2010-12-04 10:00:00,2,16,f,2011-10-05 10:04:01.903812,2011-10-05 10:04:01.903812
535,10,2010-12-10 09:45:00,2010-12-10 11:17:00,3,16,f,2011-10-05 10:06:31.534198,2011-10-05 10:06:31.534198
536,8,2010-12-12 09:25:00,2010-12-12 10:50:00,2,16,f,2011-10-05 10:08:51.381026,2011-10-05 10:08:51.381026
537,6,2010-12-14 08:45:00,2010-12-14 10:00:00,2,16,f,2011-10-05 10:10:29.617914,2011-10-05 10:10:29.617914
538,7,2010-12-14 09:20:00,2010-12-14 11:44:00,2,16,f,2011-10-05 10:35:46.455678,2011-10-05 10:35:46.455678
539,5,2010-12-16 09:35:00,2010-12-16 10:15:00,3,17,f,2011-10-05 10:55:10.421067,2011-10-05 10:55:10.421067
540,11,2010-12-17 09:05:00,2010-12-17 10:00:00,2,16,f,2011-10-05 11:01:28.463612,2011-10-05 11:01:28.463612
541,3,2010-12-20 08:45:00,2010-12-20 10:10:00,2,16,f,2011-10-05 11:27:54.360603,2011-10-05 11:27:54.360603
542,4,2010-12-20 08:30:00,2010-12-20 10:05:00,2,16,f,2011-10-05 11:34:07.451183,2011-10-05 11:34:07.451183
543,9,2011-01-25 09:12:00,2011-01-25 10:40:00,2,20,f,2011-10-05 11:48:38.917735,2011-10-05 11:48:38.917735
544,3,2011-01-04 10:00:00,2011-01-04 11:00:00,2,16,f,2011-10-05 11:57:20.708765,2011-10-05 11:57:20.708765
545,2,2011-01-11 09:00:00,2011-01-11 11:10:00,2,16,f,2011-10-05 12:03:29.776969,2011-10-05 12:03:29.776969
546,5,2011-01-17 09:15:00,2011-01-17 10:35:00,2,16,f,2011-10-06 07:24:03.544335,2011-10-06 07:24:03.544335
547,11,2011-02-08 08:40:00,2011-02-08 09:50:00,2,16,f,2011-10-06 07:32:49.248071,2011-10-06 07:32:49.248071
548,6,2011-02-08 10:00:00,2011-02-08 12:00:00,2,16,f,2011-10-06 07:58:44.712206,2011-10-06 07:58:44.712206
549,2,2011-02-10 09:25:00,2011-02-10 11:35:00,2,16,f,2011-10-06 10:04:03.544598,2011-10-06 10:04:03.544598
550,9,2011-03-16 08:10:00,2011-03-16 09:27:00,2,16,f,2011-10-06 10:19:49.279353,2011-10-06 10:19:49.279353
551,2,2011-03-01 09:10:00,2011-03-01 10:20:00,2,16,f,2011-10-06 10:45:17.848942,2011-10-06 10:45:17.848942
552,6,2011-03-03 09:25:00,2011-03-03 10:50:00,2,16,f,2011-10-06 11:04:40.109961,2011-10-06 11:04:40.109961
553,3,2011-03-10 09:45:00,2011-03-10 10:50:00,2,16,f,2011-10-06 11:23:06.64667,2011-10-06 11:23:06.64667
554,11,2011-03-23 09:30:00,2011-03-23 11:20:00,2,16,f,2011-10-06 11:44:30.105079,2011-10-06 11:44:30.105079
555,5,2011-03-30 08:45:00,2011-03-30 11:10:00,2,16,f,2011-10-06 12:07:46.446668,2011-10-06 12:07:46.446668
556,7,2011-04-20 07:15:00,2011-04-20 08:30:00,5,16,f,2011-10-06 12:50:54.59781,2011-10-06 12:50:54.59781
557,9,2011-04-18 07:40:00,2011-04-18 09:15:00,2,16,f,2011-10-20 09:27:25.164932,2011-10-20 09:27:25.164932
558,6,2011-04-05 07:15:00,2011-04-05 08:35:00,2,16,f,2011-10-20 09:40:16.598494,2011-10-20 09:40:16.598494
559,2,2011-04-11 08:55:00,2011-04-11 10:45:00,2,16,f,2011-10-20 10:16:07.146398,2011-10-20 10:16:07.146398
560,5,2011-04-12 07:40:00,2011-04-12 09:35:00,2,16,f,2011-10-20 10:32:52.28701,2011-10-20 10:32:52.28701
561,11,2011-04-25 07:45:00,2011-04-25 09:15:00,2,16,f,2011-10-20 10:44:31.484997,2011-10-20 10:44:31.484997
562,7,2011-05-06 06:15:00,2011-05-06 07:15:00,4,17,f,2011-10-20 10:53:15.105072,2011-10-20 10:53:15.105072
563,9,2011-05-06 06:00:00,2011-05-06 07:40:00,2,16,f,2011-10-20 11:10:44.941722,2011-10-20 11:10:44.941722
564,9,2011-06-20 07:15:00,2011-06-20 09:00:00,2,16,f,2011-10-20 11:31:15.691902,2011-10-20 11:31:15.691902
565,7,2011-06-22 07:05:00,2011-06-22 09:20:00,2,16,f,2011-10-20 11:41:41.789405,2011-10-20 11:41:41.789405
566,7,2011-07-26 06:00:00,2011-07-26 07:00:00,2,16,f,2011-10-20 12:06:43.684036,2011-10-20 12:06:43.684036
567,9,2011-07-27 06:30:00,2011-07-27 07:40:00,2,16,f,2011-10-20 12:31:28.322081,2011-10-20 12:31:28.322081
568,9,2011-08-25 06:45:00,2011-08-25 07:50:00,2,16,f,2011-10-20 12:40:35.311436,2011-10-20 12:40:35.311436
569,7,2011-08-19 06:30:00,2011-08-19 07:30:00,4,19,f,2011-10-20 13:02:10.345848,2011-10-20 13:02:10.345848
570,9,2011-09-22 07:20:00,2011-09-22 08:30:00,2,16,f,2011-10-21 07:03:22.860366,2011-10-21 07:03:22.860366
571,7,2011-09-21 06:45:00,2011-09-21 07:43:00,3,16,f,2011-10-21 07:07:13.255371,2011-10-21 07:07:13.255371
572,9,2011-10-18 07:30:00,2011-10-18 09:05:00,2,16,f,2011-10-21 07:40:57.190981,2011-10-21 07:40:57.190981
573,7,2011-10-17 07:00:00,2011-10-17 08:13:00,2,16,f,2011-10-21 07:50:36.259174,2011-10-21 07:50:36.259174
581,8,2012-05-30 07:00:00,2012-05-30 09:00:00,2,16,f,2012-10-30 11:44:16.396025,2012-10-30 11:44:16.396025
586,8,2011-10-19 07:00:00,2011-10-19 09:22:00,2,16,f,2012-10-30 13:18:17.368417,2012-10-30 13:18:17.368417
587,8,2011-11-02 09:00:00,2011-11-02 10:45:00,2,16,f,2012-10-30 13:24:44.244973,2012-10-30 13:24:44.244973
588,9,2012-06-14 06:54:00,2012-06-14 08:37:00,2,16,f,2012-10-30 13:44:23.204012,2012-10-30 13:44:23.204012
589,15,2012-06-29 08:15:00,2012-06-29 09:35:00,3,16,f,2012-10-30 13:47:06.5551,2012-10-30 13:47:06.5551
590,8,2012-06-12 07:55:00,2012-06-12 09:20:00,2,16,f,2012-10-30 13:53:46.188676,2012-10-30 13:53:46.188676
591,8,2012-10-23 07:05:00,2012-10-23 09:25:00,2,16,f,2012-11-07 10:57:53.269482,2012-11-07 10:57:53.269482
592,15,2012-07-10 08:50:00,2012-07-10 09:49:00,4,16,f,2012-11-07 11:02:59.147803,2012-11-07 11:02:59.147803
593,15,2012-06-27 08:15:00,2012-06-27 09:25:00,2,17,f,2012-11-07 11:06:40.94293,2012-11-07 11:06:40.94293
594,15,2012-06-14 08:30:00,2012-06-14 09:40:00,2,16,f,2012-11-07 11:12:15.102305,2012-11-07 11:12:15.102305
595,3,2012-10-31 08:20:00,2012-10-31 09:20:00,3,17,f,2012-11-07 11:43:46.257808,2012-11-07 11:43:46.257808
596,7,2012-10-29 08:30:00,2012-10-29 09:50:00,3,18,f,2012-11-07 11:47:22.991858,2012-11-07 11:47:22.991858
597,16,2012-06-14 08:38:00,2012-06-14 09:41:00,2,16,f,2012-11-07 11:50:58.175779,2012-11-07 11:50:58.175779
598,16,2012-06-29 08:15:00,2012-06-29 09:00:00,4,16,f,2012-11-07 12:06:02.833277,2012-11-07 12:06:02.833277
600,9,2012-07-20 07:43:00,2012-07-20 08:57:00,2,16,f,2012-11-08 08:00:06.605038,2012-11-08 08:00:06.605038
601,8,2012-07-30 07:20:00,2012-07-30 08:30:00,,,f,2012-11-08 08:11:16.724863,2012-11-08 08:11:16.724863
602,15,2012-07-23 07:35:00,2012-07-23 08:40:00,2,16,f,2012-11-08 08:13:56.034307,2012-11-08 08:13:56.034307
603,9,2012-01-13 08:50:00,2012-01-13 10:30:00,2,19,f,2012-11-08 09:19:15.29042,2012-11-08 09:19:15.29042
604,7,2012-01-13 09:00:00,2012-01-13 10:00:00,2,19,f,2012-11-08 09:28:28.644539,2012-11-08 09:28:28.644539
605,10,2012-01-13 09:05:00,2012-01-13 10:30:00,3,19,f,2012-11-08 09:32:49.666356,2012-11-08 09:32:49.666356
606,3,2012-01-05 09:00:00,2012-01-05 10:40:00,2,16,f,2012-11-08 09:43:51.410945,2012-11-08 09:43:51.410945
607,2,2012-01-20 09:00:00,2012-01-20 11:01:00,2,16,f,2012-11-08 09:55:42.672535,2012-11-08 09:55:42.672535
608,7,2012-02-22 10:05:00,2012-02-22 10:47:00,3,16,f,2012-11-08 09:59:00.727089,2012-11-08 09:59:00.727089
609,9,2012-02-22 09:40:00,2012-02-22 10:50:00,2,16,f,2012-11-08 10:01:51.341851,2012-11-08 10:01:51.341851
610,6,2012-02-15 08:45:00,2012-02-15 10:25:00,2,16,f,2012-11-08 10:14:13.454109,2012-11-08 10:14:13.454109
611,2,2012-02-20 08:50:00,2012-02-20 10:55:00,2,16,f,2012-11-08 10:43:07.599502,2012-11-08 10:43:07.599502
612,3,2012-02-24 09:00:00,2012-02-24 10:10:00,2,16,f,2012-11-08 10:58:05.256493,2012-11-08 10:58:05.256493
613,7,2012-03-08 08:00:00,2012-03-08 09:00:00,2,16,f,2012-11-08 11:01:07.466955,2012-11-08 11:01:07.466955
614,9,2012-03-12 08:30:00,2012-03-12 10:35:00,2,16,f,2012-11-08 11:14:56.291642,2012-11-08 11:14:56.291642
615,12,2012-03-20 08:15:00,2012-03-20 10:30:00,2,16,f,2012-11-08 11:23:50.85625,2012-11-08 11:23:50.85625
616,13,2012-03-18 08:10:00,2012-03-18 10:40:00,2,16,f,2012-11-08 11:30:32.522262,2012-11-08 11:30:32.522262
617,11,2012-03-05 08:35:00,2012-03-05 10:10:00,2,16,f,2012-11-08 12:09:09.556535,2012-11-08 12:09:09.556535
618,3,2012-03-14 09:00:00,2012-03-14 10:45:00,2,16,f,2012-11-08 12:37:33.288349,2012-11-08 12:37:33.288349
619,5,2012-03-16 09:00:00,2012-03-16 10:00:00,2,16,f,2012-11-08 13:44:15.566959,2012-11-08 13:44:15.566959
620,8,2012-03-28 07:20:00,2012-03-28 09:15:00,2,16,f,2012-11-08 13:53:55.744887,2012-11-08 13:53:55.744887
621,2,2012-03-16 08:40:00,2012-03-16 09:50:00,2,16,f,2012-11-09 07:36:18.547712,2012-11-09 07:36:18.547712
622,6,2012-03-20 08:10:00,2012-03-20 09:45:00,2,16,f,2012-11-09 07:44:54.287041,2012-11-09 07:44:54.287041
623,10,2012-03-26 08:05:00,2012-03-26 09:25:00,2,16,f,2012-11-09 07:52:01.945918,2012-11-09 07:52:01.945918
624,4,2012-03-26 08:15:00,2012-03-26 10:15:00,2,16,f,2012-11-09 08:06:15.314962,2012-11-09 08:06:15.314962
625,9,2012-04-23 08:55:00,2012-04-12 10:30:00,2,16,f,2012-11-09 08:17:05.153225,2012-11-09 08:17:05.153225
626,10,2012-04-09 07:55:00,2012-04-09 09:25:00,4,16,f,2012-11-11 12:01:02.769675,2012-11-11 12:01:02.769675
627,13,2012-04-11 07:15:00,2012-04-11 09:30:00,2,16,f,2012-11-11 12:08:10.157289,2012-11-11 12:08:10.157289
628,5,2012-04-10 07:20:00,2012-04-10 09:45:00,2,16,f,2012-11-11 13:00:37.01748,2012-11-11 13:00:37.01748
629,6,2012-04-12 07:50:00,2012-04-12 09:30:00,2,16,f,2012-11-11 13:17:59.391071,2012-11-11 13:17:59.391071
